id,name,full name,country,birth,height,weight,foot,team,jersey,league,formation,value,wage,position,continent,age
240351,S. Moutoussamy,Samuel Moutoussamy,Congo,1996-08-12,175,72,Left,FC Nantes,18,Ligue 1,CM CDM LB,3200000.0,14000.0,Midfielder,Africa,24
210112,C. Benavente,Cristian Benavente Bristol,Peru,1994-05-19,172,68,Right,FC Nantes,10,Ligue 1,CAM LM CF,3100000.0,15000.0,Midfielder,South America,26
237156,M. Wagué,Moussa Wagué,Senegal,1998-10-04,177,69,Right,OGC Nice,6,Ligue 1,RB RWB LB,3000000.0,13000.0,Defender,Africa,21
234333,M. Maolida,Myziane Maolida,France,1999-02-14,182,76,Right,OGC Nice,7,Ligue 1,ST LW,3200000.0,16000.0,Attacker,Europe,21
252961,T. Kouassi,Nianzou Tanguy Kouassi,France,2002-06-07,187,83,Right,Paris Saint-Germain,35,Ligue 1,CB CDM,2800000.0,2000.0,Defender,Europe,18
240730,K. Zohi,Kévin Lucien Zohi,Mali,1996-12-19,177,74,Right,RC Strasbourg Alsace,20,Ligue 1,LM ST,3600000.0,16000.0,Midfielder,Africa,23
212519,R. Philippoteaux,Romain Philippoteaux,France,1988-03-02,170,66,Right,Nîmes Olympique,7,Ligue 1,LM LW,2100000.0,15000.0,Midfielder,Europe,32
183982,N. Roux,Nolan Roux,France,1988-03-01,182,78,Right,Nîmes Olympique,25,Ligue 1,ST,2100000.0,16000.0,Attacker,Europe,32
225629,T. Valls,Théo Valls,France,1995-12-18,180,74,Left,Nîmes Olympique,18,Ligue 1,CM CDM,3100000.0,13000.0,Midfielder,Europe,24
202827,C. Battocchio,Cristian Damián Battocchio,Italy,1992-02-10,170,63,Right,Stade Brestois 29,11,Ligue 1,CM CDM CAM,2400000.0,12000.0,Midfielder,Europe,28
223510,A. Mendy,Alexandre Mendy,France,1994-03-20,185,83,Right,Stade Brestois 29,15,Ligue 1,ST,2900000.0,13000.0,Attacker,Europe,26
235673,D. Maresic,Dario Maresic,Austria,1999-09-29,182,73,Right,Stade de Reims,29,Ligue 1,CB,3800000.0,8000.0,Defender,Europe,20
230686,J. Makengo,Jean-Victor Makengo,France,1998-06-12,177,74,Left,Toulouse Football Club,27,Ligue 1,CM,3500000.0,13000.0,Midfielder,Europe,22
212401,S. Moreira,Steven Moreira,France,1994-08-13,177,74,Right,Toulouse Football Club,5,Ligue 1,RB CB,2600000.0,14000.0,Defender,Europe,26
211327,M. Goicoechea,Mauro Daniel Goicoechea Furia,Uruguay,1988-03-27,185,82,Right,Toulouse Football Club,1,Ligue 1,GK,1500000.0,13000.0,Goalkepper,South America,32
229574,A. Calabresi,Arturo Calabresi,Italy,1996-03-17,185,74,Right,Amiens SC,3,Ligue 1,RB CB,2900000.0,10000.0,Defender,Europe,24
236944,F. Diabaté,Fousseni Diabaté,Mali,1995-10-18,175,59,Left,Amiens SC,28,Ligue 1,RM LM ST,3100000.0,11000.0,Midfielder,Africa,24
227667,I. Mbenza,Isaac Mbenza,Belgium,1996-03-08,187,77,Right,Amiens SC,21,Ligue 1,RM LM ST,3200000.0,11000.0,Midfielder,Europe,24
243627,Y. Adli,Yacine Adli,France,2000-07-29,185,74,Right,FC Girondins de Bordeaux,19,Ligue 1,CF CAM CM,3200000.0,7000.0,Attacker,Europe,20
239025,I. Niane,Ibrahima Niane,Senegal,1999-03-11,187,73,Right,FC Metz,7,Ligue 1,ST LW,3200000.0,9000.0,Attacker,Africa,21
202968,Yun Il Lok,윤일록 尹日录,Republic of Korea,1992-03-07,177,64,Right,Montpellier HSC,24,Ligue 1,LM ST,1900000.0,17000.0,Midfielder,Asia,28
253157,H. Boudaoui,Hichem Boudaoui,Algeria,1999-09-23,175,60,Right,OGC Nice,28,Ligue 1,CM RM,2700000.0,9000.0,Midfielder,Africa,20
241941,S. Nsoki,Stanley N'Soki,France,1999-04-09,177,78,Left,OGC Nice,2,Ligue 1,LB CB,2500000.0,11000.0,Defender,Europe,21
221130,Y. Cardinale,Yoan Cardinale,France,1994-03-27,180,83,Right,OGC Nice,30,Ligue 1,GK,1600000.0,12000.0,Goalkepper,Europe,26
227558,J. Siebatcheu,Theoson Jordan Siebatcheu,France,1996-04-26,190,83,Right,Stade Rennais FC,9,Ligue 1,ST,2400000.0,20000.0,Attacker,Europe,24
231089,I. Sissoko,Ibrahima Sissoko,France,1997-10-27,193,87,Right,RC Strasbourg Alsace,18,Ligue 1,CM,2700000.0,12000.0,Midfielder,Europe,22
235456,J. Bellegarde,Jean-Ricner Bellegarde,France,1998-06-27,170,66,Right,RC Strasbourg Alsace,17,Ligue 1,CM CDM,2700000.0,12000.0,Midfielder,Europe,22
226130,F. Miguel,Florian Miguel,France,1996-09-01,177,69,Left,Nîmes Olympique,26,Ligue 1,LB CB,2200000.0,10000.0,Defender,Europe,24
244863,Y. Benrahou,Yassine Benrahou,Morocco,1999-01-24,170,68,Left,Nîmes Olympique,22,Ligue 1,CAM,3100000.0,9000.0,Midfielder,Africa,21
189003,G. Belaud,Gaëtan Belaud,France,1986-09-16,177,76,Right,Stade Brestois 29,20,Ligue 1,RB,1100000.0,10000.0,Defender,Europe,33
177481,L. Baal,Ludovic Baal,France,1986-05-24,175,74,Left,Stade Brestois 29,24,Ligue 1,LB,800000.0,10000.0,Defender,Europe,34
242641,R. Aït Nouri,Rayan Aït Nouri,France,2001-06-06,177,69,Left,Angers SCO,2,Ligue 1,LB,3400000.0,3000.0,Defender,Europe,19
190491,R. Gabrielsen,Lunan Ruben Gabrielsen,Norway,1992-03-10,187,86,Right,Toulouse Football Club,4,Ligue 1,CB,1900000.0,14000.0,Defender,Europe,28
212282,I. Sylla,Issiaga Sylla,Guinea,1994-01-01,180,73,Left,Toulouse Football Club,12,Ligue 1,LB LWB,1800000.0,13000.0,Defender,Africa,26
172198,J. Moulin,Jessy Moulin,France,1986-01-13,185,87,Right,AS Saint-Étienne,30,Ligue 1,GK,950000.0,12000.0,Goalkepper,Europe,34
220876,F. Honorat,Franck Honorat,France,1996-08-11,180,69,Right,AS Saint-Étienne,14,Ligue 1,RM,2700000.0,15000.0,Midfielder,Europe,24
199895,L. Lacroix,Léo Lacroix,Switzerland,1992-02-27,198,92,Right,AS Saint-Étienne,3,Ligue 1,CB,1800000.0,15000.0,Defender,Europe,28
222562,R. Rúnarsson,Rúnar Alex Rúnarsson,Iceland,1995-02-18,185,76,Right,Dijon FCO,1,Ligue 1,GK,1800000.0,5000.0,Goalkepper,Europe,25
238346,H. Mendyl,Hamza Mendyl,Morocco,1997-10-21,177,73,Left,Dijon FCO,27,Ligue 1,LB,2200000.0,6000.0,Defender,Africa,22
213030,J. Marié,Jordan Marié,France,1991-09-29,177,73,Right,Dijon FCO,14,Ligue 1,CM CDM,1800000.0,9000.0,Midfielder,Europe,28
252339,Tiago Djaló,Tiago Emanuel Embaló Djaló,Portugal,2000-04-09,190,82,Right,LOSC Lille,2,Ligue 1,CB,2100000.0,8000.0,Defender,Europe,20
241496,T. Weah,Timothy Weah,United States,2000-02-22,182,66,Right,LOSC Lille,22,Ligue 1,ST LM,2300000.0,11000.0,Attacker,North America,20
240753,A. Gouiri,Amine Gouiri,France,2000-02-16,180,72,Right,Olympique Lyonnais,19,Ligue 1,ST,2300000.0,17000.0,Attacker,Europe,20
223570,J. Sambia,Salomon Junior Sambia,France,1996-09-07,185,73,Right,Montpellier HSC,6,Ligue 1,CM RB,1500000.0,12000.0,Midfielder,Europe,24
252541,J. Chotard,Joris Chotard,France,2001-09-24,177,69,Right,Montpellier HSC,13,Ligue 1,CM,2100000.0,2000.0,Midfielder,Europe,18
239136,N. Cozza,Nicolas Louis Marcel Cozza,France,1999-01-08,177,72,Left,Montpellier HSC,31,Ligue 1,CB LWB,1900000.0,9000.0,Defender,Europe,21
241210,Y. Clementia,Yannis Clementia,France,1997-07-05,187,79,Right,OGC Nice,16,Ligue 1,GK,1100000.0,7000.0,Goalkepper,Europe,23
239575,G. Nyamsi,Gerzino Nyamsi,France,1997-01-22,193,91,Right,Stade Rennais FC,4,Ligue 1,CB,1400000.0,14000.0,Defender,Europe,23
200966,B. Corgnet,Benjamin Corgnet,France,1987-04-06,177,73,Right,RC Strasbourg Alsace,10,Ligue 1,CAM,825000.0,13000.0,Midfielder,Europe,33
180739,E. Kawashima,川島 永嗣,Japan,1983-03-20,185,73,Right,RC Strasbourg Alsace,16,Ligue 1,GK,180000.0,6000.0,Goalkepper,Asia,37
215383,A. Ndour,Abdallah N'Dour,Senegal,1993-12-20,185,69,Left,RC Strasbourg Alsace,3,Ligue 1,LB LWB,1100000.0,11000.0,Defender,Africa,26
235041,J. Grimm,Jérémy Grimm,France,1987-03-27,180,68,Right,RC Strasbourg Alsace,6,Ligue 1,CDM CM,700000.0,12000.0,Midfielder,Europe,33
231344,M. Koné,Moussa Koné,Senegal,1996-12-30,177,68,Right,Nîmes Olympique,28,Ligue 1,ST RW LW,1500000.0,11000.0,Attacker,Africa,23
221271,T. Pellenard,Théo Pellenard,France,1994-03-04,182,78,Left,Angers SCO,26,Ligue 1,LB,1200000.0,9000.0,Defender,Europe,26
245283,F. El Melali,Farid El Melali,Algeria,1997-05-05,167,64,Right,Angers SCO,28,Ligue 1,RM,1500000.0,9000.0,Midfielder,Africa,23
246565,B. Diakité,Bafodé Diakité,France,2001-01-06,185,82,Right,Toulouse Football Club,19,Ligue 1,CB RB,1700000.0,3000.0,Defender,Europe,19
231848,Q. Boisgard,Quentin Boisgard,France,1997-03-17,175,74,Right,Toulouse Football Club,11,Ligue 1,CAM CM LM,1500000.0,11000.0,Midfielder,Europe,23
229236,M. Udol,Matthieu Udol,France,1996-03-20,177,68,Left,FC Metz,3,Ligue 1,LB,1100000.0,6000.0,Defender,Europe,24
221350,T. Ambrose,Thierry Ambrose,France,1997-03-28,177,76,Right,FC Metz,9,Ligue 1,LM,1400000.0,7000.0,Midfielder,Europe,23
240223,M. Ristić,Mihailo Ristić,Serbia,1995-10-31,182,73,Left,Montpellier HSC,26,Ligue 1,LWB,1100000.0,9000.0,Defender,Europe,24
184781,D. Petrić,Denis Petrić,Serbia,1988-05-24,187,79,Right,FC Nantes,30,Ligue 1,GK,575000.0,7000.0,Goalkepper,Europe,32
222286,G. Lloris,Gautier Lloris,France,1995-07-18,190,83,Left,OGC Nice,3,Ligue 1,CB,1000000.0,9000.0,Defender,Europe,25
247412,A. Pelmard,Andy Pelmard,France,2000-03-12,177,66,Right,OGC Nice,24,Ligue 1,CB LB,1200000.0,6000.0,Defender,Europe,20
248603,L. Mbe Soh,Loïc Mbe Soh,France,2001-06-13,187,86,Right,Paris Saint-Germain,36,Ligue 1,CB,1200000.0,6000.0,Defender,Europe,19
252937,Y. Gboho,Gnantin Yann Gboho,France,2001-01-14,177,63,Right,Stade Rennais FC,34,Ligue 1,CAM CF,1200000.0,5000.0,Midfielder,Europe,19
243449,L. Perrin,Lucas Perrin,France,1998-11-19,187,71,Right,Olympique de Marseille,32,Ligue 1,CB,1300000.0,8000.0,Defender,Europe,21
190502,G. Sertic,Grégory Sertic,France,1989-08-05,182,76,Right,Olympique de Marseille,22,Ligue 1,CDM CB,775000.0,12000.0,Midfielder,Europe,31
230995,S. Sarr,Sidy Sarr,Senegal,1996-06-05,195,74,Left,Nîmes Olympique,6,Ligue 1,CDM CM,1100000.0,7000.0,Midfielder,Africa,24
236721,L. Fomba,Lamine Fomba,France,1998-01-26,187,68,Right,Nîmes Olympique,12,Ligue 1,CDM CM,1300000.0,6000.0,Midfielder,Europe,22
240342,H. Duljević,Haris Duljević,Bosnia and Herzegovina,1993-11-16,185,84,Right,Nîmes Olympique,17,Ligue 1,ST LM,1100000.0,10000.0,Attacker,Europe,26
229705,J. Duverne,Jean-Kévin Duverne,France,1997-07-12,182,71,Right,Stade Brestois 29,2,Ligue 1,CB RB,1100000.0,5000.0,Defender,Europe,23
233917,D. Kutesa,Dereck Kutesa,Switzerland,1997-12-06,175,67,Right,Stade de Reims,8,Ligue 1,LW RW,1600000.0,9000.0,Attacker,Europe,22
239378,K. Sierhuis,Kaj Sierhuis,Netherlands,1998-04-27,180,82,Right,Stade de Reims,10,Ligue 1,ST,1300000.0,9000.0,Attacker,Europe,22
239589,W. Kanga,Aka Wilfried Kanga,France,1998-02-21,182,76,Right,Angers SCO,11,Ligue 1,ST,1300000.0,8000.0,Attacker,Europe,22
252074,A. Rogel,Agustín Maximiliano Rogel Paita,Uruguay,1997-10-17,190,83,Right,Toulouse Football Club,18,Ligue 1,CB,1100000.0,7000.0,Defender,South America,22
246298,K. Sidibé,Kalidou Sidibé,France,1999-01-28,200,84,Right,Toulouse Football Club,6,Ligue 1,CDM CM,1200000.0,7000.0,Midfielder,Europe,21
245022,N. Opoku,Nicholas Opoku,Ghana,1997-11-08,190,78,Right,Amiens SC,4,Ligue 1,CB,1100000.0,5000.0,Defender,Africa,22
225584,Q. Cornette,Quentin Cornette,France,1994-01-17,172,74,Right,Amiens SC,29,Ligue 1,RM,1100000.0,7000.0,Midfielder,Europe,26
228897,M. Alphonse,Mickaël Alphonse,France,1989-07-12,182,74,Right,Dijon FCO,2,Ligue 1,RB LB,750000.0,6000.0,Defender,Europe,31
187988,F. Sammaritano,Frédéric Sammaritano,France,1986-03-23,162,63,Right,Dijon FCO,7,Ligue 1,LM RM,550000.0,6000.0,Midfielder,Europe,34
240751,G. Poussin,Gaëtan Poussin,France,1999-01-13,182,84,Right,FC Girondins de Bordeaux,16,Ligue 1,GK,1100000.0,5000.0,Goalkepper,Europe,21
251751,S. Agouzoul,Saad Agouzoul,Morocco,1997-08-10,190,74,Left,LOSC Lille,3,Ligue 1,CB,1300000.0,8000.0,Defender,Africa,23
235548,M. Cabit,Manuel Cabit,France,1993-06-03,180,74,Left,FC Metz,28,Ligue 1,LB,825000.0,6000.0,Defender,Europe,27
238873,P. Pellegri,Pietro Pellegri,Italy,2001-03-17,187,79,Right,AS Monaco,19,Ligue 1,ST,1000000.0,5000.0,Attacker,Europe,19
243911,Y. Etienne,Yoann Etienne,France,1997-05-19,175,69,Left,AS Monaco,29,Ligue 1,LB LWB,950000.0,9000.0,Defender,Europe,23
231105,A. Olliero,Alexandre Olliero,France,1996-02-15,193,84,Right,FC Nantes,16,Ligue 1,GK,750000.0,5000.0,Goalkepper,Europe,24
247246,K. Thuram,Khéphren Thuram-Ulien,France,2001-03-26,193,79,Right,OGC Nice,19,Ligue 1,CDM CM,1100000.0,3000.0,Midfielder,Europe,19
253102,A. Aouchiche,Adil Aouchiche,France,2002-07-15,180,72,Right,Paris Saint-Germain,38,Ligue 1,CM CAM,1100000.0,3000.0,Midfielder,Europe,18
253444,A. Kalimuendo,Arnaud Kalimuendo Muinga,France,2002-01-20,177,78,Right,Paris Saint-Germain,33,Ligue 1,ST,1200000.0,5000.0,Attacker,Europe,18
220030,G. Paquiez,Gaëtan Paquiez,France,1994-02-15,182,72,Left,Nîmes Olympique,15,Ligue 1,RB LB,850000.0,7000.0,Defender,Europe,26
226127,C. Depres,Clément Dépres,France,1994-11-25,187,79,Right,Nîmes Olympique,9,Ligue 1,ST,1000000.0,7000.0,Attacker,Europe,25
215410,B. Chardonnet,Brendan Chardonnet,France,1994-12-22,180,73,Right,Stade Brestois 29,5,Ligue 1,CB,950000.0,5000.0,Defender,Europe,25
236024,F. N'Goma,Ferris N'Goma,France,1993-06-15,175,68,Right,Stade Brestois 29,19,Ligue 1,LM RM,900000.0,6000.0,Midfielder,Europe,27
235432,M. Munetsi,Marshall Nyasha Munetsi,Zimbabwe,1996-06-22,187,83,Right,Stade de Reims,15,Ligue 1,CDM CM,1000000.0,7000.0,Midfielder,Africa,24
236454,S. Doumbia,Souleyman Doumbia,Côte d'Ivoire,1996-09-24,175,63,Left,Angers SCO,3,Ligue 1,LB,1000000.0,6000.0,Defender,Africa,23
250723,K. Koné,Kouadio Manu Koné,France,2001-05-17,180,71,Right,Toulouse Football Club,34,Ligue 1,CM,1600000.0,3000.0,Midfielder,Europe,19
184084,M. Dreyer,Matthieu Dreyer,France,1989-03-20,187,81,Right,Amiens SC,16,Ligue 1,GK,525000.0,5000.0,Goalkepper,Europe,31
248695,W. Fofana,Wesley Fofana,France,2000-12-17,190,76,Right,AS Saint-Étienne,32,Ligue 1,CB CDM,1500000.0,3000.0,Defender,Europe,19
242238,O. Solet,Oumar Mickael Solet Bomawoko,France,2000-02-07,193,81,Right,Olympique Lyonnais,26,Ligue 1,CB CDM,1300000.0,8000.0,Defender,Europe,20
237708,M. Sylla,Moussa Sylla,France,1999-11-25,180,69,Right,AS Monaco,34,Ligue 1,ST,1100000.0,7000.0,Attacker,Europe,20
225710,S. Sy,Seydou Sy,Senegal,1995-12-12,193,79,Right,AS Monaco,30,Ligue 1,GK,725000.0,6000.0,Goalkepper,Africa,24
235582,L. Badiashile,Loïc Badiashile Mukinayi,France,1998-02-05,185,79,Right,AS Monaco,50,Ligue 1,GK,775000.0,5000.0,Goalkepper,Europe,22
239368,M. Bakker,Mitchel Bakker,Netherlands,2000-06-20,185,73,Left,Paris Saint-Germain,25,Ligue 1,LB,975000.0,8000.0,Defender,Europe,20
235955,R. Guitane,Rafik Guitane,France,1999-05-26,170,59,Left,Stade Rennais FC,10,Ligue 1,CAM,1100000.0,8000.0,Midfielder,Europe,21
202285,R. Mandanda,Riffi Mandanda,Congo,1992-10-11,185,84,Right,Stade Rennais FC,40,Ligue 1,GK,575000.0,8000.0,Goalkepper,Africa,27
205377,D. Léon,Donovan Léon,France,1992-11-03,185,87,Right,Stade Brestois 29,16,Ligue 1,GK,550000.0,4000.0,Goalkepper,Europe,27
207754,K. Mayi,Kévin Mayi,France,1993-01-14,182,76,Right,Stade Brestois 29,9,Ligue 1,ST LW LM,775000.0,6000.0,Attacker,Europe,27
224095,N. Mbemba,Nolan Mbemba,France,1995-02-19,182,74,Right,Stade de Reims,26,Ligue 1,CM CDM RB,850000.0,7000.0,Midfielder,Europe,25
244410,M. Gonçalves,Mathieu Gonçalves,France,2001-06-08,177,66,Left,Toulouse Football Club,13,Ligue 1,LB CB,850000.0,2000.0,Defender,Europe,19
243632,C. Abi,Charles Nathan Abi,France,2000-04-12,187,71,Left,AS Saint-Étienne,31,Ligue 1,LW ST,1400000.0,6000.0,Attacker,Europe,20
243631,M. Camara,Mahdi Camara,France,1998-06-30,177,68,Right,AS Saint-Étienne,8,Ligue 1,CM,1100000.0,6000.0,Midfielder,Europe,22
251309,B. Soumaré,Bryan Soumaré,France,1999-02-11,180,69,Left,Dijon FCO,8,Ligue 1,CM,950000.0,3000.0,Midfielder,Europe,21
244751,S. Coulibaly,Senou Coulibaly,Mali,1994-09-04,193,78,Right,Dijon FCO,5,Ligue 1,CB,800000.0,4000.0,Defender,Africa,26
255934,J. Onana,Jean Emile Junior Onana Onana,Cameroon,2000-01-08,187,82,Right,LOSC Lille,34,Ligue 1,CDM CM,775000.0,4000.0,Midfielder,Africa,20
244528,H. Ouro-Sama,Hakim Ouro-Sama,Togo,1997-12-28,185,73,Right,LOSC Lille,31,Ligue 1,CB,775000.0,6000.0,Defender,Africa,22
240442,I. Faraj,Imad Faraj,France,1999-02-11,177,63,Right,LOSC Lille,25,Ligue 1,RM,1200000.0,6000.0,Midfielder,Europe,21
255654,P. Kalulu,Pierre Kalulu Kyatengwa,France,2000-06-05,177,68,Right,Olympique Lyonnais,36,Ligue 1,RB CB,1100000.0,7000.0,Defender,Europe,20
254548,M. Bard,Melvin Bard,France,2000-11-06,172,64,Left,Olympique Lyonnais,31,Ligue 1,LB,1000000.0,4000.0,Defender,Europe,19
203815,P. Delecroix,Paul Delecroix,France,1988-10-14,185,76,Right,FC Metz,1,Ligue 1,GK,375000.0,4000.0,Goalkepper,Europe,31
242603,H. Marcelin,Harisson Marcelin,France,2000-02-12,198,82,Left,AS Monaco,15,Ligue 1,CB,775000.0,4000.0,Defender,Europe,20
248604,A. Zagré,Arthur Zagré,France,2001-10-04,167,59,Left,AS Monaco,18,Ligue 1,LB,675000.0,500.0,Defender,Europe,18
242577,R. Faivre,Romain Faivre,France,1998-07-14,180,68,Left,AS Monaco,44,Ligue 1,CM,825000.0,6000.0,Midfielder,Europe,22
228616,D. Bertaud,Dimitry Bertaud,France,1998-06-06,180,84,Right,Montpellier HSC,16,Ligue 1,GK,775000.0,4000.0,Goalkepper,Europe,22
238511,T. Basila,Thomas Basila,France,1999-04-30,187,77,Right,FC Nantes,23,Ligue 1,CB,1100000.0,4000.0,Defender,Europe,21
254579,L. Da Cunha,Lucas Da Cunha,France,2001-06-09,175,66,Left,Stade Rennais FC,32,Ligue 1,LM RM,975000.0,3000.0,Midfielder,Europe,19
247508,M. Güçlü,Metehan Güçlü,Turkey,1999-04-02,182,69,Left,Stade Rennais FC,19,Ligue 1,ST RW,875000.0,8000.0,Attacker,Asia,21
251341,M. Aké,Marley Aké,France,2001-01-05,177,68,Right,Olympique de Marseille,36,Ligue 1,LW,775000.0,4000.0,Attacker,Europe,19
243705,F. Chabrolle,Florian Chabrolle,France,1998-04-07,170,64,Right,Olympique de Marseille,29,Ligue 1,CAM RW,850000.0,6000.0,Midfielder,Europe,22
237254,K. Denkey,Ahoueke Steeve Kévin Denkey,Togo,2000-11-30,180,81,Right,Nîmes Olympique,27,Ligue 1,ST,900000.0,3000.0,Attacker,Africa,19
242242,S. Cibois,Sébastien Cibois,France,1998-03-02,193,82,Right,Stade Brestois 29,30,Ligue 1,GK,625000.0,2000.0,Goalkepper,Europe,22
241071,Moreto Cassamá,Moreto Moro Cassamá,Guinea-Bissau,1998-02-16,165,63,Right,Stade de Reims,23,Ligue 1,CM CDM,925000.0,5000.0,Midfielder,Africa,22
240212,D. Petković,Danijel Petković,Montenegro,1993-05-25,198,89,Right,Angers SCO,30,Ligue 1,GK,500000.0,4000.0,Goalkepper,Europe,27
253182,H. Loucif,Haithem Loucif,Algeria,1996-07-08,175,68,Right,Angers SCO,13,Ligue 1,RB,675000.0,5000.0,Defender,Africa,24
244403,A. Taoui,Adil Taoui,France,2001-08-10,177,68,Right,Toulouse Football Club,32,Ligue 1,ST RW LW,850000.0,2000.0,Attacker,Europe,19
241275,D. Khalid,Driss Khalid,Morocco,1999-02-07,180,78,Right,Amiens SC,34,Ligue 1,ST CAM,825000.0,4000.0,Attacker,Africa,21
244749,N. Aguerd,Nayef Aguerd,Morocco,1996-03-30,187,76,Left,Dijon FCO,4,Ligue 1,CB,725000.0,3000.0,Defender,Africa,24
252863,G. Ngonda,Glody Ngonda Muzinga,Congo,1994-12-31,182,69,Left,Dijon FCO,3,Ligue 1,LB,650000.0,3000.0,Defender,Africa,25
248661,C. Niasse,Cheikh Ahmet Tidian Niasse,Senegal,2000-01-19,187,82,Right,LOSC Lille,33,Ligue 1,CDM CB,900000.0,4000.0,Midfielder,Africa,20
251977,V. Postolachi,Virgiliu Postolachi,France,2000-03-17,187,79,Right,LOSC Lille,27,Ligue 1,ST,975000.0,5000.0,Attacker,Europe,20
255446,E. Bocat,Eric Junior Bocat,France,1999-07-16,175,64,Left,LOSC Lille,37,Ligue 1,LB,775000.0,4000.0,Defender,Europe,21
243573,A. Racioppi,Anthony Racioppi,Switzerland,1998-12-31,185,79,Right,Olympique Lyonnais,16,Ligue 1,GK,850000.0,6000.0,Goalkepper,Europe,21
251916,P. Yade,Pape Ndiaga Yade,Senegal,2000-01-05,185,76,Left,FC Metz,26,Ligue 1,LW RW,975000.0,3000.0,Attacker,Africa,20
245364,N. Alioui,Nabil Alioui,France,1999-02-18,175,63,Right,AS Monaco,38,Ligue 1,LW RW ST,725000.0,7000.0,Attacker,Europe,21
241266,W. Geubbels,Willem Geubbels,France,2001-08-16,185,72,Right,AS Monaco,13,Ligue 1,ST,700000.0,2000.0,Attacker,Europe,19
244476,C. Vidal,Clément Vidal,France,2000-06-18,180,74,Right,Montpellier HSC,27,Ligue 1,CB,775000.0,3000.0,Defender,Europe,20
226295,B. Boutobba,Bilal Boutobba,France,1998-08-29,172,64,Left,Montpellier HSC,15,Ligue 1,RM CAM,700000.0,5000.0,Midfielder,Europe,22
223873,A. Walongwa,Anthony Walongwa,Congo,1993-10-15,182,81,Right,FC Nantes,33,Ligue 1,CB,500000.0,5000.0,Defender,Africa,26
238186,M. Bułka,Marcin Bułka,Poland,1999-10-04,198,89,Right,Paris Saint-Germain,30,Ligue 1,GK,700000.0,4000.0,Goalkepper,Europe,20
245637,G. Rutter,Georginio Rutter,France,2002-04-20,182,69,Left,Stade Rennais FC,35,Ligue 1,ST,700000.0,2000.0,Attacker,Europe,18
248266,S. Boey,Sacha Boey,France,2000-09-13,177,69,Right,Stade Rennais FC,31,Ligue 1,RB,750000.0,2000.0,Defender,Europe,20
251106,I. Botella,Ivann Botella,France,1999-06-28,180,72,Right,RC Strasbourg Alsace,31,Ligue 1,ST,750000.0,5000.0,Attacker,Europe,21
248584,A. Phliponeau,Alexandre Phliponeau,France,2000-01-26,175,64,Right,Olympique de Marseille,34,Ligue 1,CDM CM,625000.0,4000.0,Midfielder,Europe,20
252594,I. Lihadji,Isaac Lihadji,France,2002-04-10,177,69,Left,Olympique de Marseille,33,Ligue 1,RW,700000.0,2000.0,Attacker,Europe,18
251452,V. Stojanovski,Vlatko Stojanovski,North Macedonia,1997-04-23,185,73,Right,Nîmes Olympique,11,Ligue 1,ST,625000.0,5000.0,Attacker,Europe,23
228255,N. Lemaître,Nicolas Lemaître,France,1997-01-12,185,83,Right,Stade de Reims,16,Ligue 1,GK,550000.0,4000.0,Goalkepper,Europe,23
253036,N. Mbuku,Nathanaël Mbuku,France,2002-03-16,170,64,Left,Stade de Reims,33,Ligue 1,CAM,900000.0,800.0,Midfielder,Europe,18
224826,G. Berthier,Grégory Berthier,France,1995-11-11,177,64,Left,Stade de Reims,21,Ligue 1,LM RM,625000.0,6000.0,Midfielder,Europe,24
255223,A. Adli,Amine Adli,France,2000-05-10,175,59,Left,Toulouse Football Club,31,Ligue 1,LM,850000.0,4000.0,Midfielder,Europe,20
252512,A. Rouault,Anthony Rouault,France,2001-05-29,187,76,Right,Toulouse Football Club,24,Ligue 1,CB,750000.0,2000.0,Defender,Europe,19
255523,Y. Maçon,Yvann Maçon,France,1998-10-01,175,73,Right,AS Saint-Étienne,27,Ligue 1,RB,600000.0,4000.0,Defender,Europe,21
254659,M. Zerkane,Mehdi Zerkane,France,1999-07-15,185,74,Left,FC Girondins de Bordeaux,33,Ligue 1,CF,575000.0,4000.0,Attacker,Europe,21
243132,R. Droehnle,Ruben Droehnle,France,1998-07-11,182,69,Left,LOSC Lille,32,Ligue 1,CB LB,575000.0,5000.0,Defender,Europe,22
255528,Camilo,Camilo Reijers de Oliveira,Brazil,1999-02-23,177,72,Right,Olympique Lyonnais,24,Ligue 1,CAM RM,800000.0,8000.0,Midfielder,South America,21
246848,B. Fofana,Boubacar Fofana,France,1998-09-07,182,69,Right,Olympique Lyonnais,35,Ligue 1,LW,800000.0,9000.0,Attacker,Europe,22
235957,J. Gaspar,Jordy Gaspar,France,1997-04-23,172,58,Right,AS Monaco,48,Ligue 1,RB RWB,500000.0,6000.0,Defender,Europe,23
240755,P. Nguinda,Pierre-Daniel N'Guinda N'Diffon,Cameroon,1996-06-18,182,79,Right,AS Monaco,46,Ligue 1,RB,450000.0,6000.0,Defender,Africa,24
252259,E. Millot,Enzo Millot,France,2002-07-17,175,64,Left,AS Monaco,49,Ligue 1,CM,575000.0,900.0,Midfielder,Europe,18
238509,E. Youan,Élie Youan,France,1999-04-07,180,69,Right,FC Nantes,24,Ligue 1,ST,825000.0,4000.0,Attacker,Europe,21
